titre,prix,surface,nb_pieces,nb_chambres,ville,code_postal,adresse,quartier,type_bien,groupe_type,prix_m2,lien,description,photo_1,photo_2,photo_3,photo_4,photo_5
"Maison à vendre - Toulon - 334 000 € - 5 pièces, 4 chambres, 126 m², 197 m² de terrain",334 000 €,126.0,5.0,4.0,Toulon,83100,,Est Toulon,Maison,Maison,2 651 €,https://www.seloger.com/annonces/achat/maison/toulon-83/la-roseraie/261417779.htm,"Découvrez en exclusivité sur Toulon Est, cette maison familiale de 126 m2 répartis sur deux niveaux, offrant 5 pièces dont 4 chambres sur une parcelle d'environ 197 m2. Elle se compose de deux appart...",https://mms.seloger.com/f/c/9/3/fc93c0e4-f2f6-49a8-af8e-2538333282df.jpg?ci_seal=b5a34cfd40c9fbb9853e9a1db0486607e6f76f07&h=50,https://mms.seloger.com/4/0/9/2/4092021f-2f3b-458c-ae79-c62bbdcd112f.jpg?ci_seal=98daa70ca618fd251d3cc813a2c6fff512716c00&w=525&h=394,https://mms.seloger.com/1/b/8/b/1b8ba862-d4e5-4dd2-bdda-ef4dfbb1a217.jpg?ci_seal=c72515f9b6c7efb2dc8966b0fcc711c40a9aace4&w=525&h=394,https://mms.seloger.com/8/e/9/3/8e93e2a6-0531-41f4-9beb-473259dd406e.jpg?ci_seal=07cde7091620e0983fc372433755839d7b94581d&w=525&h=394,
"Villa à vendre - Toulon - 380 000 € - 4 pièces, 3 chambres, 86 m², 290 m² de terrain",380 000 €,86.0,4.0,3.0,Toulon,83200,(),Ouest Toulon,Maison,Maison,4 419 €,https://www.seloger.com/annonces/achat/maison/toulon-83/258918849.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D2&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"TOULON OUEST/ LES 4 CHEMINS DES ROUTES Idéalement située au cœur très recherché des 4 Chemins des Routes, cette villa bénéficie d'un emplacement prisé, à proximité immédiate de toutes les commodités ...",https://mms.seloger.com/a/a/e/c/aaecef17-55ee-42c9-b95a-4bd7db0d0180.jpg?ci_seal=241dca9ec683cbf4baf00a3a0bffd0f173109342&w=626&h=470,https://mms.seloger.com/2/e/2/a/2e2aefb9-5670-4b8d-a48c-abaacfa9d67f.jpg?ci_seal=3145cf3e816ee6cac69882474dd3b195fa71dcf7&w=626&h=470,https://mms.seloger.com/5/c/3/9/5c39ab46-aea2-4bcc-b9ed-4c405d79c8a7.jpg?ci_seal=fe3e4e0d1c0a201b22e6cfeec66d24c9e8841553&w=626&h=470,https://mms.seloger.com/8/4/0/c/840c325a-72f1-4281-af05-203b89637cad.jpg?ci_seal=9b3bcbf182ee52b3a5a3cbce5e3e06e7dd09c2f1&w=626&h=470,https://mms.seloger.com/5/3/2/0/5320a9f1-ad2f-42fa-a2c8-84b01d14ab1f.jpg?ci_seal=f8db9ed7565e11adeab042285c11e8e1c4617303&w=626&h=470
"Pavillon à vendre - Toulon - 399 000 € - 4 pièces, 3 chambres, 97 m², 150 m² de terrain",399 000 €,97.0,4.0,3.0,Toulon,83200,,Ouest Toulon,Maison,Maison,4 113 €,https://www.seloger.com/annonces/achat/maison/toulon-83/lagoubran/261685995.htm,"83200 - TOULON - LES ROUTES - 4 PIÈCES - 3 CHAMBRES - 97 m² - MAISON 2020 - DPE A effiCity, l'agence qui estime votre bien en ligne, vous propose cette maison récente située dans le quartier recherch...",https://mms.seloger.com/c/8/a/f/c8afc732-f860-4ad0-b4f0-1dfa5d45376e.jpg?ci_seal=231ceaa9b444b2246235723fb3fcfd4c2176e37c&w=525&h=394,https://mms.seloger.com/6/b/c/b/6bcb75ef-8709-46a1-aa3f-e5db03b7f30e.jpg?ci_seal=48be1e4820ea6b75e776191dc8e89d0d2f5208e8&w=525&h=394,https://mms.seloger.com/f/d/2/c/fd2ccb98-b991-488d-b044-e3493b954fa2.jpg?ci_seal=0c4fd907654bedc00721d1c8c3f1ac727280e28d&w=525&h=394,,
"Maison de ville à vendre - Toulon - 399 000 € - 3 pièces, 2 chambres, 92 m², 474 m² de terrain",399 000 €,92.0,3.0,2.0,Toulon,83200,,Ouest Toulon,Maison,Maison,4 337 €,https://www.seloger.com/annonces/achat/maison/toulon-83/lagoubran/263074289.htm,"Nichée au cœur de Toulon, cette maison de 92 m² allie élégance et confort moderne. Répartie sur deux niveaux, elle offre un cadre de vie harmonieux et lumineux. Le rez-de-chaussée, baigné de lumière ...",https://mms.seloger.com/9/8/c/4/98c404f7-e62a-4ffd-818c-c780a27bee4e.jpg?ci_seal=e171bcd761403111f850fab49e097a0e1fa15f47&w=525&h=394,https://mms.seloger.com/1/6/6/3/16635585-53c0-4638-9d0d-e68aadeadc0e.jpg?ci_seal=fe6e5be621fc954eab7dbe230604948b777cc1e5&w=525&h=394,https://mms.seloger.com/2/c/2/3/2c23feb3-37d3-475d-896c-d71e4582c28a.jpg?ci_seal=cbeea9b35a31a0f1836041dfce2b101f81f654df&w=525&h=394,,
"Maison à vendre - Évenos - 420 000 € - 4 pièces, 3 chambres, 92,1 m²",420 000 €,92.1,4.0,3.0,Évenos,83330,,Évenos,Maison,Maison,4 560 €,https://www.seloger.com/annonces/achat/maison/evenos-83/260754681.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"St Anne d'Evenos - Dans petit lotissement sécurisé, maison mitoyenne d'environ 92m² sur 2 niveaux comrenant au rdc une entrée, une salle d'eau avec wc, un grand séjour salon cuisine donnant sur terra...",https://mms.seloger.com/a/5/5/c/a55c2a60-fd74-48f1-9d62-33ae42d16f1b.jpg?ci_seal=06e1c463e58f65931fd57f596e3f56da605f124a&w=626&h=470,https://mms.seloger.com/8/0/5/3/80537ce6-881f-425c-be3a-45318e78da29.jpg?ci_seal=37b4765c2030755d91e50426fad0202fad689a72&w=626&h=470,https://mms.seloger.com/b/4/c/b/b4cbd4a5-7798-47be-835a-69042460f575.jpg?ci_seal=831668594a41a8ef713d90cb1a8301af700c61cd&w=626&h=470,https://mms.seloger.com/f/0/c/0/f0c05651-6877-4534-ad22-0f90116387e2.jpg?ci_seal=1593c825f1d8f34286d223cb9d1f564e965fcf0f&w=626&h=470,https://mms.seloger.com/0/8/c/e/08ce4f0a-8392-4da5-bedf-4c0c25a726ff.jpg?ci_seal=836cd9512c28e17300766d1184bf425735022335&w=626&h=470
"Maison à vendre - Évenos - 420 000 € - 4 pièces, 3 chambres, 92,1 m²",420 000 €,92.1,4.0,3.0,Évenos,83330,(),Évenos,Maison,Maison,4 560 €,https://www.seloger.com/annonces/achat/maison/evenos-83/260754681.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D2&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"St Anne d'Evenos - Dans petit lotissement sécurisé, maison mitoyenne d'environ 92m² sur 2 niveaux comrenant au rdc une entrée, une salle d'eau avec wc, un grand séjour salon cuisine donnant sur terra...",https://mms.seloger.com/a/5/5/c/a55c2a60-fd74-48f1-9d62-33ae42d16f1b.jpg?ci_seal=06e1c463e58f65931fd57f596e3f56da605f124a&w=626&h=470,https://mms.seloger.com/8/0/5/3/80537ce6-881f-425c-be3a-45318e78da29.jpg?ci_seal=37b4765c2030755d91e50426fad0202fad689a72&w=626&h=470,https://mms.seloger.com/b/4/c/b/b4cbd4a5-7798-47be-835a-69042460f575.jpg?ci_seal=831668594a41a8ef713d90cb1a8301af700c61cd&w=626&h=470,https://mms.seloger.com/f/0/c/0/f0c05651-6877-4534-ad22-0f90116387e2.jpg?ci_seal=1593c825f1d8f34286d223cb9d1f564e965fcf0f&w=626&h=470,https://mms.seloger.com/0/8/c/e/08ce4f0a-8392-4da5-bedf-4c0c25a726ff.jpg?ci_seal=836cd9512c28e17300766d1184bf425735022335&w=626&h=470
"Maison à vendre - Évenos - 420 000 € - 4 pièces, 3 chambres, 92,1 m²",420 000 €,92.1,4.0,3.0,Évenos,83330,(),Évenos,Maison,Maison,4 560 €,https://www.seloger.com/annonces/achat/maison/evenos-83/260754681.htm,"St Anne d'Evenos - Dans petit lotissement sécurisé, maison mitoyenne d'environ 92m² sur 2 niveaux comrenant au rdc une entrée, une salle d'eau avec wc, un grand séjour salon cuisine donnant sur terra...",https://mms.seloger.com/a/5/5/c/a55c2a60-fd74-48f1-9d62-33ae42d16f1b.jpg?ci_seal=06e1c463e58f65931fd57f596e3f56da605f124a&w=626&h=470,https://mms.seloger.com/8/0/5/3/80537ce6-881f-425c-be3a-45318e78da29.jpg?ci_seal=37b4765c2030755d91e50426fad0202fad689a72&w=626&h=470,https://mms.seloger.com/b/4/c/b/b4cbd4a5-7798-47be-835a-69042460f575.jpg?ci_seal=831668594a41a8ef713d90cb1a8301af700c61cd&w=626&h=470,https://mms.seloger.com/f/0/c/0/f0c05651-6877-4534-ad22-0f90116387e2.jpg?ci_seal=1593c825f1d8f34286d223cb9d1f564e965fcf0f&w=626&h=470,https://mms.seloger.com/0/8/c/e/08ce4f0a-8392-4da5-bedf-4c0c25a726ff.jpg?ci_seal=836cd9512c28e17300766d1184bf425735022335&w=626&h=470
"Maison à vendre - Évenos - 420 000 € - 4 pièces, 3 chambres, 92,1 m²",420 000 €,92.1,4.0,3.0,Évenos,83330,,Évenos,Maison,Maison,4 560 €,https://www.seloger.com/annonces/achat/maison/evenos-83/260754681.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D10&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"St Anne d'Evenos - Dans petit lotissement sécurisé, maison mitoyenne d'environ 92m² sur 2 niveaux comrenant au rdc une entrée, une salle d'eau avec wc, un grand séjour salon cuisine donnant sur terra...",https://mms.seloger.com/a/5/5/c/a55c2a60-fd74-48f1-9d62-33ae42d16f1b.jpg?ci_seal=06e1c463e58f65931fd57f596e3f56da605f124a&w=626&h=470,https://mms.seloger.com/8/0/5/3/80537ce6-881f-425c-be3a-45318e78da29.jpg?ci_seal=37b4765c2030755d91e50426fad0202fad689a72&w=626&h=470,https://mms.seloger.com/b/4/c/b/b4cbd4a5-7798-47be-835a-69042460f575.jpg?ci_seal=831668594a41a8ef713d90cb1a8301af700c61cd&w=626&h=470,,
"Villa à vendre - Toulon - 425 000 € - 4 pièces, 3 chambres, 83 m², 330 m² de terrain",425 000 €,83.0,4.0,3.0,Toulon,83200,"Valbertrand, ()",Ouest Toulon,Maison,Maison,5 120 €,https://www.seloger.com/annonces/achat/maison/toulon-83/valbertrand/257254113.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D2&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"REF 2959 - LES 4 CHEMINS - VILLA T4 DE 83M² - TERRAIN 330 M² - TERRASSE - PARKING INTERIEUR- GARAGE L'Agence immobilière G.I.O., installée aux 4 CHEMINS, vous présente sur le secteur résidentiel DES ...",https://mms.seloger.com/4/5/5/a/455afb78-8ad4-4cbb-8db7-1eab51d18604.jpg?ci_seal=1e689f7023d0df3e6669c6c1d7c4df14315764ed&w=626&h=470,https://mms.seloger.com/3/b/c/0/3bc00a5b-3e93-418f-8699-69d30aaeea8e.jpg?ci_seal=f228f5405778f195bce22deab6969122bc5df701&w=626&h=470,https://mms.seloger.com/0/0/b/0/00b06147-3382-4bf9-874e-df485310d44b.jpg?ci_seal=620cee070aeec8e775562be29047f29df2d8dc7f&w=626&h=470,https://mms.seloger.com/0/a/6/d/0a6dcd41-1479-4d2a-a93c-8031fe5ffb72.jpg?ci_seal=9fcfbc548f813f7999c7b81b9e9ddc5665ea4907&w=626&h=470,https://mms.seloger.com/f/7/9/9/f7992710-f9c3-4131-8861-14d49d6336e7.jpg?ci_seal=70195e70f978c83e4010cb3a3eb074dd9699f8a8&w=626&h=470
"Maison à vendre - Toulon - 430 000 € - 5 pièces, 3 chambres, 95 m², 75 m² de terrain",430 000 €,95.0,5.0,3.0,Toulon,83200,"Notre Dame des Routes, ()",Ouest Toulon,Maison,Maison,4 526 €,https://www.seloger.com/annonces/achat/maison/toulon-83/notre-dame-des-routes/257930543.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D15&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,"Visite virtuelle disponible Proche de l ‘ensemble des commodités, bus, écoles,collège, complexe sportif, médecins et commerces et 4 chemins des routes Venez découvrir cette villa mitoyenne de 95 m2 e...",https://mms.seloger.com/2/6/9/5/2695541e-995d-4d02-b016-c9d6a64c864c.jpg?ci_seal=4fbaa705db9b23bef2564d0f640847984a818e05&h=50,https://mms.seloger.com/e/d/0/d/ed0d26e9-8e96-46b4-8579-5edbee4f81b7.jpg?ci_seal=88619edd151d2519b0292d896e93dfd5298b6e3f&w=525&h=394,https://mms.seloger.com/d/5/4/5/d545714c-fa17-46c1-b32b-f229c6b117ea.jpg?ci_seal=dd41b9dcfdbb18504b7bdefb2f30c609e41e2337&w=525&h=394,https://mms.seloger.com/7/1/0/6/71069913-8244-4cd1-97ec-5ae37903e9bf.jpg?ci_seal=c9a701394bc6d80c8e156ddfc60a33f8b4945bab&w=525&h=394,
"Villa à vendre - Toulon - 430 000 € - 4 pièces, 3 chambres, 109,6 m²",430 000 €,109.6,4.0,3.0,Toulon,83200,"Notre Dame des Routes, ()",Ouest Toulon,Maison,Maison,3 923 €,https://www.seloger.com/annonces/achat/maison/toulon-83/les-moulins/257641739.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D15&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,"Cette maison T4 / Bas de villa de plan pied, située dans un quartier résidentiel calme et recherché des 4 chemins, en fond d'impasse, bénéficie d'un environnement paisible tout en restant proche de t...",https://mms.seloger.com/3/3/8/f/338fa521-7d2e-44e2-93ff-23a4e9553f70.jpg?ci_seal=a3cd9553565b241e3c10585d107a5d64d02808f9&h=50,https://mms.seloger.com/8/f/4/1/8f41df32-4225-491b-bb07-27ffdc3b749d.jpg?ci_seal=ecf1642e6bf6dfcc1fd45bd46d59a116d9cbe150&w=525&h=394,https://mms.seloger.com/5/5/6/b/556b9d7b-43f4-445a-904e-685669abf022.jpg?ci_seal=70b303165037a3f1af3725be8ef5afb8ff7ed466&w=525&h=394,https://mms.seloger.com/7/9/b/2/79b28ecc-d472-4a4f-817b-44bb2eece780.jpg?ci_seal=59494a306fbbdc6821cc9fda30ebb6a0c88473b8&w=525&h=394,
"Maison à vendre - Toulon - 460 000 € - 4 pièces, 2 chambres, 90 m², 436 m² de terrain",460 000 €,90.0,4.0,2.0,Toulon,83200,,Ouest Toulon,Maison,Maison,5 111 €,https://www.seloger.com/annonces/achat/maison/toulon-83/le-faron-fort-rouge/262903789.htm,"iad France - Maxime Gomez vous propose: Aux portes de LA VALETTE DU VAR, cette maison des années 1980 vous séduira par ses volumes! Vous entrez dans une voie privée qui vous mène à la maison, à haute...",https://mms.seloger.com/8/a/4/a/8a4a367e-4feb-4276-b643-8bf6d547c135.jpg?ci_seal=00e65993ec510442df67148d11c1da03766844fe&w=525&h=394,https://mms.seloger.com/5/0/c/1/50c1b02e-6b7b-4cb0-a466-8d5429013aa8.jpg?ci_seal=47c4176ba25f02301660084080f7c2a78ae9089b&w=525&h=394,https://mms.seloger.com/d/3/4/8/d3488bdb-e0ac-411a-b0de-3a1d85a153d5.jpg?ci_seal=f9bfd7b625b2f14b3662308f864577f525ca97cb&w=525&h=394,,
"Maison à vendre - Toulon - 470 000 € - 6 pièces, 4 chambres, 148 m², 332 m² de terrain",470 000 €,148.0,6.0,4.0,Toulon,83200,(),Ouest Toulon,Maison,Maison,3 176 €,https://www.seloger.com/annonces/achat/maison/toulon-83/262940203.htm,"Venez découvrir cette belle maison de 148m² sur un terrain de 332m², idéalement située au fond d’une impasse, offrant calme et tranquillité. Au rez-de-chaussée, vous profiterez d’une spacieuse et lum...",https://mms.seloger.com/d/3/0/2/d3029f7f-0d42-4d68-b465-6dae76519305.jpg?ci_seal=de231ed8db5a01a808aeda562e3088488d21dfd6&w=525&h=394,https://mms.seloger.com/5/f/2/7/5f278f4f-3de8-46c7-af17-55051b401f98.jpg?ci_seal=ddce4be4b6a9dd71ec57497a83ee8a1b55b57fd4&w=525&h=394,https://mms.seloger.com/0/6/a/f/06af70e1-018d-4f44-be84-4ab335d557b2.jpg?ci_seal=8fc5a31c6de260b800528af2e8d60cafcf75277a&w=525&h=394,,
"Maison à vendre - Toulon - 475 000 € - 5 pièces, 3 chambres, 110 m², 638 m² de terrain",475 000 €,110.0,5.0,3.0,Toulon,83000,"Sainte Musse, ()",Centre / Littoral,Maison,Maison,4 318 €,https://www.seloger.com/annonces/achat/maison/toulon-83/sainte-musse/259997431.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D2&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Au cœur du très recherché secteur du Pont de Suve à Toulon, découvrez cette charmante maison T5 de ~110 m² habitable posée sur une généreuse parcelle de 638 m² entièrement clôturée. Un vrai havre de ...",https://mms.seloger.com/1/4/3/c/143c7262-a961-465d-8d53-cf32b0cb1aa5.jpg?ci_seal=ceaef99e90b8fec26d410bf305eae4db7cc351d3&w=626&h=470,https://mms.seloger.com/e/5/c/3/e5c31102-a940-49c0-9c37-dc98dde5fbaf.jpg?ci_seal=3c8927aa0051115c6e0cdd447493fca463d5e316&w=626&h=470,https://mms.seloger.com/8/e/6/1/8e619869-a0ef-4121-b760-146e6f359ced.jpg?ci_seal=d760ef7377596f32825b66dadacb52011d23e4b0&w=626&h=470,https://mms.seloger.com/0/b/a/3/0ba35490-a71e-42e6-a5e2-bc1b3db39bf2.jpg?ci_seal=3634aa1f6c54bcceffa27005055f1eab9a222160&w=626&h=470,https://mms.seloger.com/3/e/8/1/3e81570e-120e-4f6f-949d-a7762bf03384.jpg?ci_seal=65a4c907e2af048216319af01173df5a4440d5fb&w=626&h=470
"Maison à vendre - Toulon - 478 800 € - 5 pièces, 3 chambres, 113 m², 833 m² de terrain",478 800 €,113.0,5.0,3.0,Toulon,83000,"Notre Dame des Routes, ()",Centre / Littoral,Maison,Maison,4 237 €,https://www.seloger.com/annonces/achat/maison/toulon-83/notre-dame-des-routes/251303447.htm,"Vous revez de vivre dans la colline dans une ambiance Marcel Pagnol, cette maison est faite pour vous . Proche de toutes les commodités , à 15 minutes du centre ville de Toulon et à 5 minutes du vill...",https://mms.seloger.com/a/7/7/6/a7767692-0e0e-4ea0-8daa-9b98a382a2a7.jpg?ci_seal=6ea255c39aeb4d3149dd3baf1081c3a59c2a74a4&w=626&h=470,https://mms.seloger.com/3/b/1/2/3b12a01e-69aa-43cb-9253-1939055c7cba.jpg?ci_seal=b793590eb7ff4fc33241e32ee9ff6e1d9548504f&w=626&h=470,https://mms.seloger.com/4/9/4/5/49453dae-5673-4ed2-92f8-a4ab6ab0c21a.jpg?ci_seal=49eb0bfecff3b67897b719ccd60511eb8236e000&w=626&h=470,https://mms.seloger.com/4/c/1/3/4c13cff4-ea03-4b64-8d30-c72e130c97cc.jpg?ci_seal=ff16f5e3f87c474e4126a8b78da065398fa1390a&w=626&h=470,https://mms.seloger.com/8/2/a/9/82a9a709-1e99-42a6-b695-4d046ad29818.jpg?ci_seal=27e50bc268a167964884f4d4183f04168c65e2ff&w=626&h=470
"Maison à vendre - Ollioules - 482 000 € - 4 pièces, 3 chambres, 104,2 m², 375 m² de terrain",482 000 €,104.2,4.0,3.0,Ollioules,83190,"Sud Est, ()",Ollioules,Maison,Maison,4 626 €,https://www.seloger.com/annonces/achat/maison/ollioules-83/252710097.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D15&sort_order_ab_test=sort_order_variant&feature_aiEnrichment=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Découvrez cette agréable maison T4 située dans un quartier à proximité des commerces, des écoles et des accès routiers. Au rez-de-chaussée, elle dispose d'un bel espace de vie comprenant une salle à ...",https://mms.seloger.com/0/c/6/9/0c69763b-ad5d-4119-bc97-0b37828293ff.jpg?ci_seal=98406743227a7822bac5c9deabbba3e804d4fee8&h=50,https://mms.seloger.com/4/2/a/d/42ad4f7b-ebc7-4ef8-84f6-3344ad4f4011.jpg?ci_seal=f07dd4bb4be0e928c55242c3fc3b3aec2ccaa862&w=626&h=470,https://mms.seloger.com/0/2/f/0/02f079e5-e631-4c7d-9512-c143feb0214b.jpg?ci_seal=c5bb1ac0641cfdc0d0cc2431d8000ad16f419bf1&w=626&h=470,https://mms.seloger.com/7/2/3/a/723ad506-ad0c-4c91-94c8-74ccc8b357a3.jpg?ci_seal=882826626f3a68ac18adff4fcbf8d4bbdd2597ac&w=626&h=470,
"Villa à vendre - neuf - Toulon - 488 000 € - 4 pièces, 3 chambres, 76,4 m², dès le 31/03/2027",488 000 €,76.4,4.0,3.0,Toulon,83100,,Est Toulon,Maison,Maison,6 387 €,https://www.selogerneuf.com/annonces/neuf/programme/toulon-83/251798065/?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000&sort_order_ab_test=sort_order_reference&unitId=251803739&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL&source=SL_web,"Découvrez le Domaine Daver, un écrin de verdure en ville à l’atmosphère chic et intimiste. La résidence ne compte que 10 villas T4 à l’architecture contemporaine, faisant la part belle aux détails : ...",https://mms.seloger.com/8/3/e/4/83e4796d-1a23-42cb-8de8-be9f89c6752b.jpg?ci_seal=afb5f55d1994da74446225f25ff8590a370fd4ae&w=626&h=470,https://mms.seloger.com/9/6/9/d/969d4d73-052b-46af-bf9a-e03baae1aac7.jpg?ci_seal=3fafc19b6c3d9cd37531605361c4a3a63bc6c3ca&w=626&h=470,https://mms.seloger.com/9/a/6/f/9a6f21be-be20-483a-99b8-c22541ee6a26.jpg?ci_seal=e89d98a20185adf2b8ec291c93056aaec05e507c&w=626&h=470,https://mms.seloger.com/1/3/7/2/1372e1f6-98bf-4fdc-a391-333fcc504a33.jpg?ci_seal=d9d9ed8c4127ac8da72beb78a2d39572b6fc0c05&w=626&h=470,https://mms.seloger.com/3/9/d/9/39d9098f-0639-41a2-a39b-9293a1c7c91d.jpg?ci_seal=9ded0f1d6bd64339781653f3e2d89412edac1915&w=626&h=470
"Villa à vendre - Toulon - 499 000 € - 4 pièces, 3 chambres, 125 m², 1 000 m² de terrain",499 000 €,125.0,4.0,3.0,Toulon,83200,"Dardenne Hubac-Les Favières, ()",Ouest Toulon,Maison,Maison,3 992 €,https://www.seloger.com/annonces/achat/maison/toulon-83/dardenne-hubac-les-favieres/251524009.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD08FR34378%26priceMax%3D500000%26page%3D2&sort_order_ab_test=sort_order_reference&feature_aiEnrichment=false#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,EXCLUSIVITE - REF 3028 - IMMOBILIER TOULON OUEST - AGENCE IMMOBILIERE G.I.O. LES 4 CHEMINS - VENTE/ACHAT - VILLA T4 DE 125M² - T2 DE 55 M² - TERRAIN CLOS ET ARBORE DE 1000M² - PISCINE - TERRASSES - G...,https://mms.seloger.com/6/6/0/9/66091a02-4602-4b6f-8bdc-aac603b2f0c2.jpg?ci_seal=3f1a714190082044acfffd4976e9dadbf655272a&w=626&h=470,https://mms.seloger.com/e/2/8/8/e288c855-7e5b-4e16-8407-a1552ee1110f.jpg?ci_seal=f2edf0410082bb31fa40d164f27121f5ede9364f&w=626&h=470,https://mms.seloger.com/6/f/d/0/6fd0b7b6-8f8d-4ec2-9a2e-5e6cec9cfca3.jpg?ci_seal=ec037c5a68d6afaa17c9f4e8131efc65a4e13ccd&w=626&h=470,https://mms.seloger.com/d/2/b/0/d2b0b087-08f4-4e76-ac55-eac14db205b8.jpg?ci_seal=d65fe2797aefb747807a5b42678494239b057198&w=626&h=470,https://mms.seloger.com/a/8/3/8/a838b805-8aca-4e7f-9352-a7d2e25c7241.jpg?ci_seal=f57c2a4ef49cc93b9a045ae23c13f1c2f6a5e4fc&w=626&h=470
